signal_ts,side,minute_in_15m,dip_from_slot_open,slot_low_dip,pnl,exit_reason,scaled_half,win
2025-10-17 10:39:00+00:00,1,9,14.329999999999927,18.81999999999971,5.0,trail_stop,True,True
2025-10-17 11:51:00+00:00,1,6,10.079999999999927,10.329999999999927,5.0,trail_stop,True,True
2025-10-17 11:52:00+00:00,1,7,9.200000000000728,10.329999999999927,-12.550000000000182,timeout,False,False
2025-10-17 11:53:00+00:00,1,8,6.460000000000946,10.329999999999927,-20.0,stop_loss,False,False
2025-10-17 11:54:00+00:00,1,9,7.950000000000728,10.329999999999927,-7.319999999999709,timeout,False,False
2025-10-17 12:20:00+00:00,1,5,11.0,13.179999999999382,-0.25,timeout,False,False
2025-10-17 12:21:00+00:00,1,6,13.68999999999869,15.109999999999673,5.1599999999998545,timeout,True,True
2025-10-17 12:22:00+00:00,1,7,15.179999999999382,16.6299999999992,5.0,trail_stop,True,True
2025-10-17 12:23:00+00:00,1,8,13.719999999999345,17.519999999999527,5.0,trail_stop,True,True
2025-10-17 12:24:00+00:00,1,9,18.529999999998836,19.279999999999745,5.0,trail_stop,True,True
2025-10-17 13:19:00+00:00,1,4,5.930000000000291,10.260000000000218,5.0,trail_stop,True,True
2025-10-17 14:01:00+00:00,1,1,9.80999999999949,10.139999999999418,-20.0,stop_loss,False,False
2025-10-17 14:02:00+00:00,1,2,10.920000000000073,14.589999999999236,-20.0,stop_loss,False,False
2025-10-17 14:03:00+00:00,1,3,16.55999999999949,28.80999999999949,-20.0,stop_loss,False,False
2025-10-17 14:04:00+00:00,1,4,30.909999999999854,33.80999999999949,5.0,trail_stop,True,True
2025-10-17 14:05:00+00:00,1,5,35.94999999999891,46.41999999999916,5.0,trail_stop,True,True
2025-10-17 14:06:00+00:00,1,6,30.56999999999971,46.41999999999916,5.0,trail_stop,True,True
2025-10-17 14:07:00+00:00,1,7,34.76999999999953,46.41999999999916,7.5,target_full,True,True
2025-10-17 14:08:00+00:00,1,8,31.420000000000073,46.41999999999916,5.0,trail_stop,True,True
2025-10-17 14:09:00+00:00,1,9,31.93000000000029,46.41999999999916,7.5,target_full,True,True
2025-10-17 14:35:00+00:00,1,5,8.600000000000364,10.710000000000036,5.0,trail_stop,True,True
2025-10-17 14:36:00+00:00,1,6,7.960000000000036,12.739999999999782,7.5,target_full,True,True
2025-10-17 15:20:00+00:00,1,5,11.819999999999709,14.779999999999745,7.5,target_full,True,True
2025-10-17 15:21:00+00:00,1,6,7.989999999999782,14.779999999999745,5.0,trail_stop,True,True
2025-10-17 15:22:00+00:00,1,7,9.019999999999527,14.779999999999745,5.0,trail_stop,True,True
2025-10-17 16:18:00+00:00,1,3,8.600000000000364,11.9399999999996,5.0,trail_stop,True,True
2025-10-17 16:19:00+00:00,1,4,6.699999999998909,12.359999999999673,5.0,trail_stop,True,True
2025-10-17 16:24:00+00:00,1,9,9.449999999998909,12.359999999999673,-20.0,stop_loss,False,False
2025-10-17 16:34:00+00:00,1,4,5.029999999998836,13.219999999999345,5.0,trail_stop,True,True
2025-10-17 16:35:00+00:00,1,5,7.299999999999272,13.219999999999345,5.0,trail_stop,True,True
2025-10-17 16:37:00+00:00,1,7,8.279999999998836,13.219999999999345,7.5,target_full,True,True
2025-10-17 16:38:00+00:00,1,8,10.6299999999992,13.219999999999345,7.5,target_full,True,True
2025-10-17 17:04:00+00:00,1,4,6.829999999999927,17.660000000000764,5.0,trail_stop,True,True
2025-10-17 17:05:00+00:00,1,5,5.430000000000291,17.660000000000764,5.0,trail_stop,True,True
2025-10-17 17:08:00+00:00,1,8,5.950000000000728,17.660000000000764,7.5,target_full,True,True
2025-10-17 17:09:00+00:00,1,9,9.340000000000146,17.660000000000764,5.0,trail_stop,True,True
2025-10-21 07:33:00+00:00,1,3,17.420000000000073,17.589999999999236,-5.5600000000004,timeout,False,False
2025-10-21 07:34:00+00:00,1,4,21.81999999999971,21.86999999999898,0.6300000000001091,timeout,False,True
2025-10-21 07:35:00+00:00,1,5,25.06999999999971,26.6899999999996,5.0,trail_stop,True,True
2025-10-21 07:36:00+00:00,1,6,22.19999999999891,29.30999999999949,0.21000000000003638,timeout,False,True
2025-10-21 07:37:00+00:00,1,7,26.0,29.30999999999949,5.0,trail_stop,True,True
2025-10-21 07:38:00+00:00,1,8,27.139999999999418,30.409999999998945,5.0,trail_stop,True,True
2025-10-21 07:39:00+00:00,1,9,26.329999999999927,30.409999999998945,5.0,trail_stop,True,True
2025-10-21 08:02:00+00:00,1,2,11.75,14.079999999999927,-20.0,stop_loss,False,False
2025-10-21 08:03:00+00:00,1,3,23.909999999999854,24.109999999999673,5.0,trail_stop,True,True
2025-10-21 08:04:00+00:00,1,4,28.19000000000051,30.529999999999745,5.0,trail_stop,True,True
2025-10-21 08:05:00+00:00,1,5,26.05999999999949,30.529999999999745,5.0,trail_stop,True,True
2025-10-21 08:06:00+00:00,1,6,22.539999999999964,30.529999999999745,-20.0,stop_loss,False,False
2025-10-21 08:07:00+00:00,1,7,24.55999999999949,30.529999999999745,5.0,trail_stop,True,True
2025-10-21 08:08:00+00:00,1,8,27.18000000000029,31.81999999999971,5.0,trail_stop,True,True
2025-10-21 08:09:00+00:00,1,9,20.030000000000655,31.81999999999971,-20.0,stop_loss,False,False
2025-10-21 11:20:00+00:00,1,5,12.159999999999854,12.219999999999345,5.0,trail_stop,True,True
2025-10-21 11:21:00+00:00,1,6,7.680000000000291,12.579999999999927,1.3999999999996362,timeout,False,True
2025-10-21 11:22:00+00:00,1,7,7.190000000000509,12.579999999999927,0.47999999999956344,timeout,False,True
2025-10-21 11:23:00+00:00,1,8,5.5900000000001455,12.579999999999927,-2.2799999999997453,timeout,False,False
2025-10-21 11:24:00+00:00,1,9,7.369999999999891,12.579999999999927,1.4799999999995634,timeout,False,True
2025-10-21 12:33:00+00:00,1,3,10.579999999999927,11.359999999999673,5.0,trail_stop,True,True
2025-10-21 12:34:00+00:00,1,4,9.55999999999949,12.099999999999454,5.0,trail_stop,True,True
2025-10-21 12:35:00+00:00,1,5,8.539999999999054,12.099999999999454,5.0,trail_stop,True,True
2025-10-21 12:36:00+00:00,1,6,7.4099999999998545,12.099999999999454,5.0,trail_stop,True,True
2025-10-21 12:37:00+00:00,1,7,7.069999999999709,12.099999999999454,-3.4099999999998545,timeout,False,False
2025-10-21 12:38:00+00:00,1,8,6.389999999999418,12.099999999999454,-4.020000000000437,timeout,False,False
2025-10-21 12:39:00+00:00,1,9,5.5900000000001455,12.099999999999454,-10.049999999999272,timeout,False,False
2025-10-21 13:02:00+00:00,1,2,12.740000000000691,15.950000000000728,7.5,target_full,True,True
2025-10-21 13:03:00+00:00,1,3,9.0,15.950000000000728,7.5,target_full,True,True
2025-10-21 13:08:00+00:00,1,8,5.890000000001237,15.950000000000728,5.0,trail_stop,True,True
2025-10-21 13:09:00+00:00,1,9,5.6200000000008,15.950000000000728,5.0,trail_stop,True,True
2025-10-21 13:46:00+00:00,1,1,13.079999999999927,13.549999999999272,-20.0,stop_loss,False,False
2025-10-21 13:47:00+00:00,1,2,20.670000000000073,21.139999999999418,-20.0,stop_loss,False,False
2025-10-21 13:48:00+00:00,1,3,28.729999999999563,35.899999999999636,-6.289999999999964,timeout,False,False
2025-10-21 13:49:00+00:00,1,4,24.709999999999127,40.50999999999931,-12.970000000000255,timeout,False,False
2025-10-21 13:50:00+00:00,1,5,31.029999999998836,40.50999999999931,-3.219999999999345,timeout,False,False
2025-10-21 13:51:00+00:00,1,6,32.95999999999913,41.649999999999636,5.0,trail_stop,True,True
2025-10-21 13:52:00+00:00,1,7,29.029999999998836,41.649999999999636,-12.419999999999163,timeout,False,False
2025-10-21 13:53:00+00:00,1,8,32.97999999999956,41.649999999999636,5.0,trail_stop,True,True
2025-10-21 13:54:00+00:00,1,9,32.06999999999971,41.649999999999636,1.9600000000000364,timeout,False,True
2025-10-21 14:19:00+00:00,1,4,9.380000000001019,10.510000000000218,-20.0,stop_loss,False,False
2025-10-21 14:20:00+00:00,1,5,15.470000000001164,17.330000000000837,-20.0,stop_loss,False,False
2025-10-21 14:21:00+00:00,1,6,17.800000000000182,21.5600000000004,-20.0,stop_loss,False,False
2025-10-21 14:22:00+00:00,1,7,22.480000000000473,23.13000000000011,-20.0,stop_loss,False,False
2025-10-21 14:23:00+00:00,1,8,23.770000000000437,24.530000000000655,5.0,trail_stop,True,True
2025-10-21 14:24:00+00:00,1,9,23.230000000000473,27.330000000000837,-20.0,stop_loss,False,False
2025-10-21 15:03:00+00:00,1,3,10.290000000000873,10.460000000000036,5.0,trail_stop,True,True
2025-10-21 15:04:00+00:00,1,4,5.8700000000008,12.150000000000546,5.0,trail_stop,True,True
2025-10-21 15:05:00+00:00,1,5,6.350000000000364,12.150000000000546,5.0,trail_stop,True,True
2025-10-21 15:06:00+00:00,1,6,5.380000000001019,12.150000000000546,5.0,trail_stop,True,True
2025-10-21 16:21:00+00:00,1,6,10.100000000000364,10.25,-5.020000000000437,timeout,False,False
2025-10-21 16:22:00+00:00,1,7,9.719999999999345,16.149999999999636,-3.050000000000182,timeout,False,False
2025-10-21 16:23:00+00:00,1,8,11.11999999999989,16.149999999999636,-1.8299999999999272,timeout,False,False
2025-10-21 16:24:00+00:00,1,9,14.539999999999964,16.149999999999636,5.0,trail_stop,True,True
2025-10-21 16:38:00+00:00,1,8,13.319999999999709,13.469999999999345,5.0,trail_stop,True,True
2025-10-21 16:39:00+00:00,1,9,9.270000000000437,14.329999999999927,5.0,trail_stop,True,True
2025-10-21 17:02:00+00:00,1,2,9.889999999999418,10.9399999999996,3.4099999999998545,timeout,False,True
2025-10-21 17:03:00+00:00,1,3,10.959999999999127,11.949999999999818,5.0,trail_stop,True,True
2025-10-21 17:04:00+00:00,1,4,13.299999999999272,13.569999999999709,5.0,trail_stop,True,True
2025-10-21 17:05:00+00:00,1,5,12.3799999999992,16.539999999999964,7.5,target_full,True,True
2025-10-21 17:06:00+00:00,1,6,12.340000000000146,16.539999999999964,7.5,target_full,True,True
2025-10-21 17:07:00+00:00,1,7,11.119999999998981,16.539999999999964,5.0,trail_stop,True,True
2025-10-21 17:08:00+00:00,1,8,10.119999999998981,16.539999999999964,5.0,trail_stop,True,True
2025-10-21 17:09:00+00:00,1,9,8.680000000000291,16.539999999999964,5.0,trail_stop,True,True
2025-10-22 11:02:00+00:00,1,2,14.210000000000036,16.759999999999764,7.5,target_full,True,True
2025-10-22 11:03:00+00:00,1,3,14.2199999999998,17.909999999999854,7.5,target_full,True,True
2025-10-22 11:04:00+00:00,1,4,7.099999999999909,17.909999999999854,7.5,target_full,True,True
2025-10-22 14:32:00+00:00,1,2,10.150000000000091,14.480000000000018,-15.739999999999782,timeout,False,False
2025-10-22 14:33:00+00:00,1,3,11.590000000000146,14.480000000000018,-10.550000000000182,timeout,False,False
2025-10-22 14:34:00+00:00,1,4,11.109999999999673,16.019999999999982,-20.0,stop_loss,False,False
2025-10-22 14:35:00+00:00,1,5,10.319999999999709,16.019999999999982,-20.0,stop_loss,False,False
2025-10-22 14:36:00+00:00,1,6,9.389999999999873,16.019999999999982,-20.0,stop_loss,False,False
2025-10-22 14:37:00+00:00,1,7,14.5,16.019999999999982,-20.0,stop_loss,False,False
2025-10-22 14:38:00+00:00,1,8,12.88000000000011,16.019999999999982,-20.0,stop_loss,False,False
2025-10-22 14:39:00+00:00,1,9,16.309999999999945,18.0,-20.0,stop_loss,False,False
2025-10-23 07:35:00+00:00,1,5,12.75000000000091,13.800000000001091,5.0,trail_stop,True,True
2025-10-23 07:36:00+00:00,1,6,15.610000000000582,16.600000000000364,5.0,trail_stop,True,True
2025-10-23 07:37:00+00:00,1,7,18.780000000000655,22.1200000000008,5.000000000000227,trail_stop,True,True
2025-10-23 07:38:00+00:00,1,8,15.230000000001382,22.1200000000008,5.0,trail_stop,True,True
