entry_time,entry_price,stop,target,timeout,target_updates,s1_prob,s2_prob,cycle_id,model_path,exit_time,exit_price,exit_reason,pnl,side
2025-10-31 15:08:00+00:00,4010.93,4035.93,3970.93,2025-10-31 15:53:00+00:00,0,0.6346418261528015,0.2203681319952011,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-10-31 15:53:00+00:00,4021.29,timeout,-10.360000000000127,down
2025-10-31 15:57:00+00:00,4015.69,4040.69,3975.69,2025-10-31 16:42:00+00:00,0,0.5976109504699707,0.3464450240135193,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-10-31 16:03:00+00:00,4011.6,reverse_signal,4.0900000000001455,down
2025-10-31 16:04:00+00:00,4011.73,3986.73,4051.73,2025-10-31 16:49:00+00:00,0,0.7179301977157593,0.5588746666908264,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-10-31 16:14:00+00:00,3986.73,stop_loss,-25.0,up
2025-11-03 00:03:00+00:00,3982.85,3957.85,4022.85,2025-11-03 01:01:00+00:00,2,0.6319192051887512,0.5952152013778687,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-03 01:01:00+00:00,3968.55,timeout,-14.299999999999727,up
2025-11-03 02:22:00+00:00,4005.88,3980.88,4045.88,2025-11-03 03:25:00+00:00,1,0.5676948428153992,0.878077507019043,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-03 03:25:00+00:00,4008.14,timeout,2.2599999999997635,up
2025-11-04 01:27:00+00:00,3981.65,3956.65,4021.65,2025-11-04 02:12:00+00:00,0,0.5076642632484436,0.6558399796485901,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-04 01:32:00+00:00,3980.58,reverse_signal,-1.0700000000001637,up
2025-11-04 01:33:00+00:00,3980.59,4005.59,3940.59,2025-11-04 02:18:00+00:00,0,0.7573691606521606,0.28215646743774414,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-04 02:18:00+00:00,3981.41,timeout,-0.819999999999709,down
2025-11-04 07:21:00+00:00,3993.65,4018.65,3953.65,2025-11-04 08:06:00+00:00,0,0.5933976769447327,0.3308442533016205,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-04 08:06:00+00:00,3995.38,timeout,-1.7300000000000182,down
2025-11-04 13:39:00+00:00,3976.47,3951.47,4016.47,2025-11-04 14:24:00+00:00,0,0.5419045090675354,0.8542173504829407,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-04 14:24:00+00:00,3968.51,timeout,-7.959999999999582,up
2025-11-04 14:43:00+00:00,3938.08,3913.08,3997.36,2025-11-04 15:50:00+00:00,8,0.6494293212890625,0.8244909048080444,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-04 15:11:00+00:00,3947.94,reverse_signal,9.860000000000127,up
2025-11-04 15:12:00+00:00,3948.02,3973.02,3902.46,2025-11-04 16:30:00+00:00,4,0.5074405074119568,0.37291061878204346,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-04 16:00:00+00:00,3960.35,reverse_signal,-12.329999999999927,down
2025-11-04 16:01:00+00:00,3960.39,3935.39,4000.39,2025-11-04 16:46:00+00:00,0,0.5902817249298096,0.693326473236084,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-04 16:46:00+00:00,3968.47,timeout,8.079999999999927,up
2025-11-06 07:21:00+00:00,4008.07,3983.07,4048.07,2025-11-06 08:06:00+00:00,0,0.5345937609672546,0.6204492449760437,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-06 08:06:00+00:00,4007.28,timeout,-0.7899999999999636,up
2025-11-06 15:48:00+00:00,3976.87,3951.87,4016.87,2025-11-06 16:33:00+00:00,0,0.5552522540092468,0.6459896564483643,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-06 16:33:00+00:00,3981.28,timeout,4.410000000000309,up
2025-11-06 16:35:00+00:00,3978.01,4003.01,3938.01,2025-11-06 17:20:00+00:00,0,0.5171540975570679,0.30070966482162476,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-06 17:20:00+00:00,3974.87,timeout,3.1400000000003274,down
2025-11-06 17:22:00+00:00,3970.87,3945.87,4010.87,2025-11-06 18:07:00+00:00,0,0.6190239787101746,0.6529493927955627,cycle_22_2025-10-24,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_22_2025-10-24.joblib,2025-11-06 18:07:00+00:00,3981.45,timeout,10.579999999999927,up
2025-11-10 01:22:00+00:00,4040.76,4065.76,4000.76,2025-11-10 02:07:00+00:00,0,0.8157978653907776,0.34691089391708374,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-10 02:07:00+00:00,4040.06,timeout,0.7000000000002728,down
2025-11-12 15:11:00+00:00,4151.81,4176.81,4111.81,2025-11-12 16:18:00+00:00,4,0.6647589802742004,0.4171980619430542,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-12 15:34:00+00:00,4176.81,stop_loss,-25.0,down
2025-11-12 16:33:00+00:00,4193.89,4218.89,4153.89,2025-11-12 17:18:00+00:00,0,0.5238138437271118,0.11543599516153336,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-12 17:18:00+00:00,4194.16,timeout,-0.26999999999952706,down
2025-11-13 08:16:00+00:00,4232.5,4257.5,4192.5,2025-11-13 09:07:00+00:00,1,0.8473727703094482,0.30042484402656555,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-13 09:07:00+00:00,4231.8,timeout,0.6999999999998181,down
2025-11-13 13:37:00+00:00,4225.8,4250.8,4185.8,2025-11-13 14:22:00+00:00,0,0.5022263526916504,0.3235190808773041,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-13 14:22:00+00:00,4214.92,timeout,10.88000000000011,down
2025-11-13 14:42:00+00:00,4205.39,4230.39,4165.39,2025-11-13 15:27:00+00:00,0,0.6095085740089417,0.43072429299354553,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-13 14:42:00+00:00,4195.38,reverse_signal,10.010000000000218,down
2025-11-13 14:43:00+00:00,4195.34,4170.34,4235.34,2025-11-13 15:28:00+00:00,0,0.5827642679214478,0.5628381371498108,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-13 14:45:00+00:00,4191.84,reverse_signal,-3.5,up
2025-11-13 14:46:00+00:00,4191.85,4216.85,4151.85,2025-11-13 15:31:00+00:00,0,0.5065650939941406,0.3584763705730438,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-13 15:31:00+00:00,4197.23,timeout,-5.3799999999992,down
2025-11-13 15:48:00+00:00,4194.9,4219.9,4154.9,2025-11-13 16:33:00+00:00,0,0.5721659660339355,0.36529308557510376,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-13 16:33:00+00:00,4207.42,timeout,-12.520000000000437,down
2025-11-13 18:33:00+00:00,4168.72,4143.72,4208.72,2025-11-13 19:31:00+00:00,2,0.6454755067825317,0.6753196120262146,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-13 19:31:00+00:00,4159.67,timeout,-9.050000000000182,up
2025-11-14 11:18:00+00:00,4142.61,4117.61,4182.61,2025-11-14 12:03:00+00:00,0,0.5968202948570251,0.7116687893867493,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-14 12:03:00+00:00,4135.28,timeout,-7.329999999999927,up
2025-11-14 13:03:00+00:00,4113.3,4088.3,4153.3,2025-11-14 13:57:00+00:00,3,0.5057858228683472,0.8258228898048401,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-14 13:13:00+00:00,4088.3,stop_loss,-25.0,up
2025-11-14 13:14:00+00:00,4085.93,4060.93,4131.83,2025-11-14 14:10:00+00:00,5,0.5284626483917236,0.9731767177581787,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-14 13:26:00+00:00,4060.93,stop_loss,-25.0,up
2025-11-14 13:27:00+00:00,4061.47,4036.47,4106.77,2025-11-14 15:17:00+00:00,13,0.5633146166801453,0.9688902497291565,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-14 14:33:00+00:00,4036.47,stop_loss,-25.0,up
2025-11-14 14:34:00+00:00,4033.91,4008.91,4101.639999999999,2025-11-14 15:22:00+00:00,3,0.7564903497695923,0.912289023399353,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-14 14:39:00+00:00,4067.56,reverse_signal,33.65000000000009,up
2025-11-14 14:40:00+00:00,4067.59,4092.59,4023.69,2025-11-14 15:43:00+00:00,8,0.5478856563568115,0.15787217020988464,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-14 15:09:00+00:00,4075.5,reverse_signal,-7.9099999999998545,down
2025-11-14 15:10:00+00:00,4075.36,4050.36,4115.360000000001,2025-11-14 15:56:00+00:00,1,0.7094467878341675,0.7722790241241455,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-14 15:14:00+00:00,4079.4,reverse_signal,4.039999999999964,up
2025-11-14 15:15:00+00:00,4079.18,4104.18,4039.18,2025-11-14 16:35:00+00:00,1,0.6876906156539917,0.2476845532655716,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-14 16:35:00+00:00,4097.96,timeout,-18.7800000000002,down
2025-11-17 11:36:00+00:00,4076.76,4101.76,4036.76,2025-11-17 12:21:00+00:00,0,0.5211832523345947,0.383834570646286,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-17 12:21:00+00:00,4075.66,timeout,1.1000000000003638,down
2025-11-17 13:07:00+00:00,4087.71,4112.71,4047.71,2025-11-17 13:52:00+00:00,0,0.5515693426132202,0.2792004346847534,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-17 13:52:00+00:00,4063.13,timeout,24.579999999999927,down
2025-11-17 14:01:00+00:00,4061.39,4036.39,4101.389999999999,2025-11-17 14:46:00+00:00,0,0.7445123791694641,0.6747878193855286,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-17 14:46:00+00:00,4073.88,timeout,12.490000000000236,up
2025-11-17 15:21:00+00:00,4066.07,4091.07,4026.07,2025-11-17 16:10:00+00:00,1,0.5281953811645508,0.23407573997974396,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-17 16:10:00+00:00,4059.35,timeout,6.720000000000255,down
2025-11-17 19:33:00+00:00,4043.84,4018.84,4083.84,2025-11-17 20:26:00+00:00,3,0.5251431465148926,0.8760212659835815,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-17 19:42:00+00:00,4018.84,stop_loss,-25.0,up
2025-11-17 19:43:00+00:00,4020.82,3995.82,4061.85,2025-11-17 20:31:00+00:00,2,0.5176376104354858,0.8698331117630005,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-17 20:31:00+00:00,4026.5,timeout,5.679999999999836,up
2025-11-18 07:40:00+00:00,4005.69,4030.69,3965.69,2025-11-18 08:25:00+00:00,1,0.6075250506401062,0.36686596274375916,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-18 08:25:00+00:00,4022.49,timeout,-16.799999999999727,down
2025-11-18 13:01:00+00:00,4036.49,4061.49,3996.49,2025-11-18 14:20:00+00:00,2,0.5256065726280212,0.3660748302936554,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-18 13:36:00+00:00,4061.49,stop_loss,-25.0,down
2025-11-18 13:37:00+00:00,4064.41,4089.41,4024.41,2025-11-18 14:22:00+00:00,0,0.8589121103286743,0.3044755458831787,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-18 13:38:00+00:00,4062.87,reverse_signal,1.5399999999999636,down
2025-11-18 13:39:00+00:00,4062.92,4037.92,4114.4400000000005,2025-11-18 14:49:00+00:00,2,0.6501139402389526,0.5962194800376892,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-18 14:49:00+00:00,4075.03,timeout,12.110000000000127,up
2025-11-18 14:57:00+00:00,4068.61,4043.61,4108.610000000001,2025-11-18 15:42:00+00:00,0,0.5803232789039612,0.6570073366165161,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-18 15:18:00+00:00,4056.12,reverse_signal,-12.490000000000236,up
2025-11-18 15:19:00+00:00,4055.91,4080.91,4015.91,2025-11-18 16:05:00+00:00,1,0.5484876036643982,0.403409868478775,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-18 15:50:00+00:00,4051.33,reverse_signal,4.579999999999927,down
2025-11-18 15:51:00+00:00,4051.32,4026.32,4091.32,2025-11-18 16:36:00+00:00,0,0.5578632950782776,0.5712130665779114,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-18 16:36:00+00:00,4060.03,timeout,8.710000000000036,up
2025-11-19 15:46:00+00:00,4104.15,4129.15,4038.35,2025-11-19 17:15:00+00:00,1,0.5471721887588501,0.41171833872795105,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-19 17:15:00+00:00,4065.28,timeout,38.869999999999436,down
2025-11-20 08:14:00+00:00,4049.41,4024.41,4089.41,2025-11-20 08:59:00+00:00,0,0.6139780879020691,0.623346209526062,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-20 08:59:00+00:00,4063.39,timeout,13.980000000000018,up
2025-11-20 13:31:00+00:00,4082.45,4057.45,4132.8099999999995,2025-11-20 14:23:00+00:00,4,0.7624599933624268,0.6657428741455078,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-20 13:41:00+00:00,4086.33,reverse_signal,3.880000000000109,up
2025-11-20 13:42:00+00:00,4086.24,4111.24,4046.24,2025-11-20 14:27:00+00:00,0,0.6829043030738831,0.39859482645988464,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-20 13:46:00+00:00,4077.1,reverse_signal,9.139999999999873,down
2025-11-20 13:47:00+00:00,4077.09,4052.09,4117.09,2025-11-20 14:32:00+00:00,0,0.7456848621368408,0.6193801164627075,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-20 13:49:00+00:00,4088.22,reverse_signal,11.129999999999654,up
2025-11-20 13:50:00+00:00,4088.37,4113.37,4045.49,2025-11-20 14:35:00+00:00,1,0.7708350419998169,0.3795982003211975,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-20 14:31:00+00:00,4075.22,reverse_signal,13.150000000000091,down
2025-11-20 14:32:00+00:00,4075.26,4050.26,4122.0599999999995,2025-11-20 15:18:00+00:00,1,0.5788295269012451,0.551219642162323,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-20 14:34:00+00:00,4078.66,reverse_signal,3.399999999999636,up
2025-11-20 14:35:00+00:00,4078.36,4103.360000000001,4038.36,2025-11-20 15:20:00+00:00,0,0.7426748871803284,0.3941006064414978,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-20 14:46:00+00:00,4093.35,reverse_signal,-14.989999999999782,down
2025-11-20 14:47:00+00:00,4093.3,4068.3,4142.8,2025-11-20 15:51:00+00:00,5,0.647939145565033,0.6857794523239136,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-20 15:51:00+00:00,4082.83,timeout,-10.470000000000255,up
2025-11-20 15:58:00+00:00,4076.06,4101.0599999999995,4030.26,2025-11-20 16:44:00+00:00,1,0.6881239414215088,0.3076976239681244,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-20 16:44:00+00:00,4059.44,timeout,16.61999999999989,down
2025-11-20 16:46:00+00:00,4065.09,4090.09,4025.09,2025-11-20 17:31:00+00:00,0,0.7537837624549866,0.41307926177978516,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-20 16:54:00+00:00,4056.31,reverse_signal,8.7800000000002,down
2025-11-20 16:55:00+00:00,4056.43,4031.43,4096.43,2025-11-20 17:50:00+00:00,1,0.63013756275177,0.7223047614097595,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-20 17:21:00+00:00,4059.54,reverse_signal,3.1100000000001273,up
2025-11-20 17:22:00+00:00,4059.58,4084.58,4019.58,2025-11-20 18:07:00+00:00,0,0.5818634629249573,0.21082599461078644,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-20 18:07:00+00:00,4067.76,timeout,-8.180000000000291,down
2025-11-21 08:05:00+00:00,4032.66,4057.66,3992.66,2025-11-21 08:50:00+00:00,0,0.6170504093170166,0.1209445670247078,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-21 08:50:00+00:00,4040.62,timeout,-7.960000000000036,down
2025-11-21 12:31:00+00:00,4056.17,4031.17,4110.26,2025-11-21 13:32:00+00:00,4,0.8832682371139526,0.8005649447441101,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-21 13:32:00+00:00,4068.68,timeout,12.509999999999764,up
2025-11-21 14:38:00+00:00,4069.72,4094.72,4029.72,2025-11-21 15:23:00+00:00,0,0.564611554145813,0.32637447118759155,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-21 15:23:00+00:00,4072.76,timeout,-3.0400000000004184,down
2025-11-21 15:46:00+00:00,4068.12,4043.12,4108.12,2025-11-21 16:31:00+00:00,0,0.6072352528572083,0.5927443504333496,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-21 16:31:00+00:00,4074.76,timeout,6.640000000000327,up
2025-11-21 16:51:00+00:00,4093.1,4068.1,4137.3,2025-11-21 17:40:00+00:00,1,0.6364747285842896,0.786128580570221,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-21 17:00:00+00:00,4095.31,reverse_signal,2.2100000000000364,up
2025-11-21 17:01:00+00:00,4095.23,4120.23,4055.23,2025-11-21 17:46:00+00:00,0,0.6944463849067688,0.4475517272949219,cycle_23_2025-11-07,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_23_2025-11-07.joblib,2025-11-21 17:46:00+00:00,4082.81,timeout,12.420000000000073,down
2025-11-24 01:04:00+00:00,4059.04,4034.04,4099.04,2025-11-24 01:49:00+00:00,0,0.5125917792320251,0.8657655715942383,cycle_24_2025-11-21,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_24_2025-11-21.joblib,2025-11-24 01:49:00+00:00,4052.99,timeout,-6.050000000000182,up
2025-11-24 15:06:00+00:00,4089.02,4114.02,4049.02,2025-11-24 15:51:00+00:00,0,0.6584570407867432,0.3365764617919922,cycle_24_2025-11-21,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_24_2025-11-21.joblib,2025-11-24 15:51:00+00:00,4092.0,timeout,-2.980000000000018,down
2025-11-25 08:51:00+00:00,4119.39,4144.39,4079.3900000000003,2025-11-25 09:36:00+00:00,0,0.6436752080917358,0.27490708231925964,cycle_24_2025-11-21,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_24_2025-11-21.joblib,2025-11-25 09:36:00+00:00,4126.84,timeout,-7.449999999999818,down
2025-11-25 14:33:00+00:00,4133.96,4158.96,4074.1099999999997,2025-11-25 15:31:00+00:00,4,0.5666844248771667,0.21462851762771606,cycle_24_2025-11-21,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_24_2025-11-21.joblib,2025-11-25 15:31:00+00:00,4132.2,timeout,1.7600000000002183,down
2025-11-25 17:04:00+00:00,4147.87,4122.87,4187.87,2025-11-25 17:49:00+00:00,0,0.5285680294036865,0.7408340573310852,cycle_24_2025-11-21,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_24_2025-11-21.joblib,2025-11-25 17:49:00+00:00,4151.38,timeout,3.5100000000002183,up
2025-11-30 23:09:00+00:00,4209.93,4184.93,4254.13,2025-11-30 23:55:00+00:00,1,0.5571511387825012,0.7057547569274902,cycle_24_2025-11-21,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_24_2025-11-21.joblib,2025-11-30 23:55:00+00:00,4224.16,timeout,14.229999999999563,up
2025-12-01 01:07:00+00:00,4229.0,4204.0,4269.0,2025-12-01 01:52:00+00:00,0,0.6736598610877991,0.6311958432197571,cycle_24_2025-11-21,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_24_2025-11-21.joblib,2025-12-01 01:52:00+00:00,4243.11,timeout,14.109999999999673,up
2025-12-01 14:06:00+00:00,4240.13,4265.13,4180.6,2025-12-01 16:20:00+00:00,7,0.5660489201545715,0.15755373239517212,cycle_24_2025-11-21,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_24_2025-11-21.joblib,2025-12-01 16:20:00+00:00,4232.27,timeout,7.859999999999673,down
2025-12-02 15:55:00+00:00,4170.93,4195.93,4128.94,2025-12-02 16:46:00+00:00,2,0.5899059176445007,0.26388344168663025,cycle_24_2025-11-21,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_24_2025-11-21.joblib,2025-12-02 16:02:00+00:00,4172.67,reverse_signal,-1.7399999999997817,down
2025-12-03 13:53:00+00:00,4232.13,4257.13,4192.13,2025-12-03 14:38:00+00:00,0,0.5349586009979248,0.2535232603549957,cycle_24_2025-11-21,/Users/alpha/Desktop/python/AlphaGold/runtime/bot_assets/wf_models_v13/filter_v13_cycle_24_2025-11-21.joblib,2025-12-03 14:38:00+00:00,4233.91,timeout,-1.7799999999997453,down
