signal_idx,ts,entry_time,exit_time,pred,side,entry_price,exit_price,pnl,entry_signal_prob,last_signal_prob,target_updates,last_target_signal_idx,last_target_time,signal_ts_close,update_ts_close,last_target_price,entry_target_price,exit_reason
5489,2025-12-18T16:22:00+00:00,2025-12-18T16:23:00+00:00,2025-12-18T16:47:00+00:00,0,down,4369.62,4368.18,1.4399999999995998,0.7082045525254745,0.7082045525254745,0,5489,2025-12-18T16:22:00+00:00,4369.84,4368.18,4347.7719,4347.7719,timeout
7896,2025-12-29T00:16:00+00:00,2025-12-29T00:17:00+00:00,2025-12-29T00:23:00+00:00,0,down,4519.33,4496.7333499999995,22.59665000000041,0.7846245536013975,0.7340183189023766,0,7896,2025-12-29T00:16:00+00:00,4519.43,4502.12,4496.7333499999995,4496.7333499999995,target_hit
7903,2025-12-29T00:23:00+00:00,2025-12-29T00:24:00+00:00,2025-12-29T00:30:00+00:00,0,down,4495.5,4473.0225,22.477499999999964,0.5656545256929499,0.6005499324736234,0,7903,2025-12-29T00:23:00+00:00,4495.79,4504.84,4473.0225,4473.0225,target_hit
7912,2025-12-29T00:32:00+00:00,2025-12-29T00:33:00+00:00,2025-12-29T00:37:00+00:00,0,down,4487.84,4502.84,-15.0,0.566334786161248,0.6489474642097992,3,7916,2025-12-29T00:36:00+00:00,4488.39,4499.55,4478.86315,4465.4008,stop_loss
7918,2025-12-29T00:38:00+00:00,2025-12-29T00:39:00+00:00,2025-12-29T01:07:00+00:00,0,down,4494.3,4502.13,-7.829999999999927,0.6117451496714235,0.5658999210576344,4,7922,2025-12-29T00:42:00+00:00,4494.53,4506.31,4479.101949999999,4471.8285000000005,timeout
8125,2025-12-29T15:00:00+00:00,2025-12-29T15:01:00+00:00,2025-12-29T15:06:00+00:00,2,up,4351.77,4336.77,-15.0,0.977651572154443,0.9372631173978955,0,8125,2025-12-29T15:00:00+00:00,4351.46,4323.35,4373.528850000001,4373.528850000001,stop_loss
8131,2025-12-29T15:06:00+00:00,2025-12-29T15:07:00+00:00,2025-12-29T15:21:00+00:00,2,up,4335.86,4320.86,-15.0,0.845226234964508,0.6751659296651541,1,8134,2025-12-29T15:09:00+00:00,4335.25,4328.01,4365.2979,4357.5392999999995,stop_loss
8146,2025-12-29T15:21:00+00:00,2025-12-29T15:22:00+00:00,2025-12-29T16:05:00+00:00,2,up,4317.25,4336.45,19.199999999999818,0.5506002196266074,0.9897954286703399,1,8152,2025-12-29T15:27:00+00:00,4316.81,4327.08,4347.4692000000005,4338.83625,reverse_signal
8190,2025-12-29T16:05:00+00:00,2025-12-29T16:06:00+00:00,2025-12-29T16:51:00+00:00,0,down,4330.75,4338.46,-7.710000000000036,0.937492274887796,0.9430912131226983,4,8211,2025-12-29T16:26:00+00:00,4331.06,4338.46,4311.3748,4309.09625,timeout
8247,2025-12-29T17:02:00+00:00,2025-12-29T17:03:00+00:00,2025-12-29T17:51:00+00:00,0,down,4338.85,4324.04,14.8100000000004,0.9438163302256518,0.9199798963566586,2,8250,2025-12-29T17:05:00+00:00,4339.12,4326.94,4314.9966,4317.155750000001,timeout
8424,2025-12-29T23:11:00+00:00,2025-12-29T23:12:00+00:00,2025-12-29T23:36:00+00:00,0,down,4343.34,4333.3,10.039999999999964,0.7136986888347109,0.7136986888347109,0,8424,2025-12-29T23:11:00+00:00,4343.62,4333.3,4321.6233,4321.6233,timeout
8519,2025-12-30T00:46:00+00:00,2025-12-30T00:47:00+00:00,2025-12-30T01:24:00+00:00,0,down,4341.66,4334.87,6.789999999999964,0.8807665097934907,0.6233470455307437,0,8519,2025-12-30T00:46:00+00:00,4341.94,4336.51,4319.9517,4319.9517,timeout
8806,2025-12-30T15:00:00+00:00,2025-12-30T15:01:00+00:00,2025-12-30T15:53:00+00:00,0,down,4370.58,4368.49,2.0900000000001455,0.8876548951573641,0.987739321171169,2,8813,2025-12-30T15:07:00+00:00,4370.62,4367.54,4348.6077000000005,4348.7271,timeout
9017,2025-12-30T20:00:00+00:00,2025-12-30T20:01:00+00:00,2025-12-30T20:41:00+00:00,0,down,4347.72,4351.64,-3.9200000000000728,0.8642565906593754,0.9622530721758837,2,9033,2025-12-30T20:16:00+00:00,4348.12,4351.64,4328.777349999999,4325.981400000001,timeout
9357,2025-12-31T03:32:00+00:00,2025-12-31T03:33:00+00:00,2025-12-31T04:02:00+00:00,0,down,4351.85,4346.18,5.670000000000073,0.9661108492413005,0.8507951470369478,1,9362,2025-12-31T03:37:00+00:00,4352.16,4346.18,4330.538500000001,4330.09075,timeout
